DATE,DEXMXUS,DEXUSEU,DEXCHUS,DEXJPUS,DEXCAUS,DEXUSUK,DEXUSAL,DEXSZUS,DEXUSNZ
2016-11-18,20.425,1.06,6.8873,110.51,1.3518,1.2327,0.7345,1.0094,0.7028
2016-11-21,20.488,1.0597,6.8918,111.12,1.3432,1.2474,0.7357,1.0112,0.7057
2016-11-22,20.5125,1.0618,6.888,110.98,1.3444,1.2424,0.7388,1.01,0.7048
2016-11-23,20.653,1.056,6.9195,112.58,1.3467,1.2458,0.7391,1.0156,0.701
2016-11-25,20.6505,1.0595,6.9176,113.17,1.3512,1.2462,0.7425,1.0136,0.7045
2016-11-28,20.574,1.0576,6.9055,112.36,1.3401,1.2411,0.7478,1.0158,0.7063
2016-11-29,20.595,1.0626,6.8933,112.78,1.3435,1.2505,0.7469,1.0132,0.7119
2016-11-30,20.4565,1.0578,6.8837,114.34,1.3425,1.2481,0.7387,1.0187,0.7081
2016-12-01,20.7375,1.0634,6.883,114.34,1.333,1.2596,0.7411,1.0126,0.7072
2016-12-02,20.613,1.0666,6.883,113.76,1.3298,1.2685,0.7445,1.011,0.7139
2016-12-05,20.5725,1.0723,6.8775,114.1,1.3271,1.2708,0.7476,1.0103,0.7134
2016-12-06,20.375,1.0717,6.879,113.98,1.3279,1.2706,0.7454,1.0093,0.7113
2016-12-07,20.328,1.0758,6.878,113.5,1.3251,1.2604,0.7479,1.0065,0.716
2016-12-08,20.3765,1.0625,6.8771,114.16,1.322,1.2574,0.7448,1.0154,0.7168
2016-12-09,20.333,1.0541,6.9042,115.17,1.3162,1.259,0.7442,1.0184,0.7139
2016-12-12,20.223,1.0606,6.9045,115.34,1.3137,1.2677,0.7486,1.0157,0.7189
2016-12-13,20.256,1.0635,6.8984,115.26,1.3119,1.2685,0.7494,1.0118,0.7204
2016-12-14,20.2295,1.0656,6.9025,115.06,1.3123,1.2706,0.7512,1.0099,0.7228
2016-12-15,20.614,1.0375,6.941,118.32,1.3397,1.2389,0.7343,1.0334,0.7015
2016-12-16,20.417,1.0456,6.958,117.74,1.3339,1.2478,0.7298,1.0258,0.6981
2016-12-19,20.412,1.0444,6.9506,116.6,1.3395,1.2419,0.7264,1.0226,0.6949
2016-12-20,20.4305,1.039,6.947,117.86,1.3376,1.2358,0.7252,1.0282,0.6921
2016-12-21,20.51,1.0425,6.939,117.79,1.3401,1.2348,0.7244,1.0262,0.6902
2016-12-22,20.7095,1.0452,6.9473,117.48,1.347,1.2301,0.7216,1.0246,0.6909
2016-12-23,20.611,1.0449,6.9432,117.22,1.3533,1.2252,0.7174,1.0268,0.687
2016-12-27,20.7085,1.0458,6.9491,117.52,1.3553,1.2261,0.7189,1.0284,0.689
2016-12-28,20.735,1.0389,6.9559,117.66,1.3555,1.2222,0.7185,1.0313,0.691
2016-12-29,20.6755,1.0486,6.9535,116.32,1.3488,1.2237,0.722,1.023,0.6958
2016-12-30,20.617,1.0552,6.943,116.78,1.3426,1.2337,0.723,1.016,0.6958
2017-01-03,20.906,1.0416,6.9575,117.68,1.3437,1.2256,0.7231,1.0266,0.6927
2017-01-04,21.3855,1.0476,6.9322,117.38,1.3293,1.2299,0.727,1.0228,0.6949
2017-01-05,21.395,1.0598,6.887,115.46,1.3216,1.2415,0.7334,1.0107,0.7022
2017-01-06,21.296,1.056,6.9176,116.85,1.3216,1.2314,0.7305,1.015,0.6973
2017-01-09,21.3375,1.0576,6.935,116.07,1.322,1.2167,0.7364,1.0148,0.7027
2017-01-10,21.6245,1.0572,6.918,115.74,1.3208,1.2165,0.737,1.0158,0.6986
2017-01-11,21.875,1.0501,6.9365,116.26,1.3219,1.2118,0.74,1.0203,0.7008
2017-01-12,21.7045,1.0666,6.889,113.87,1.313,1.2211,0.7508,1.0066,0.7138
2017-01-13,21.5435,1.0625,6.8985,115.03,1.3134,1.2198,0.7481,1.0098,0.7105
2017-01-17,21.5825,1.0695,6.852,112.96,1.306,1.2388,0.754,1.0028,0.7183
2017-01-18,21.851,1.0682,6.836,113.4,1.3175,1.2309,0.7553,1.0028,0.7178
2017-01-19,21.891,1.063,6.868,115.3,1.3327,1.2319,0.7545,1.0094,0.7171
2017-01-23,21.4355,1.074,6.8514,112.9,1.3283,1.2485,0.7564,0.999,0.7215
2017-01-24,21.384,1.0749,6.8555,113.63,1.3152,1.2531,0.7584,0.9998,0.7261
2017-01-25,21.311,1.0743,6.8812,113.6,1.3074,1.262,0.7565,0.9996,0.7268
2017-01-26,21.295,1.067,6.8768,114.7,1.3104,1.2579,0.7531,1.0011,0.7232
2017-01-27,21.0245,1.069,6.8768,115.16,1.3108,1.2531,0.7549,0.9992,0.7257
2017-01-30,20.753,1.0681,6.8768,113.86,1.3092,1.2478,0.7556,0.9976,0.7281
2017-01-31,20.8355,1.0794,6.8768,112.72,1.303,1.2585,0.7582,0.9888,0.7329
2017-02-01,20.8155,1.0758,6.8768,113.29,1.3088,1.2643,0.7564,0.993,0.7251
2017-02-02,20.626,1.0802,6.8768,112.48,1.3018,1.2541,0.7673,0.9894,0.7306
2017-02-03,20.3565,1.0792,6.865,112.42,1.3003,1.2504,0.7686,0.991,0.7322
2017-02-06,20.517,1.0731,6.86,112.32,1.3116,1.245,0.7641,0.9934,0.7304
2017-02-07,20.6415,1.069,6.8821,112.14,1.3166,1.2486,0.7636,0.997,0.7316
2017-02-08,20.499,1.0708,6.87,111.74,1.3156,1.2543,0.7648,0.9934,0.7322
2017-02-09,20.4155,1.0658,6.866,113.24,1.3139,1.2516,0.7623,1.0013,0.7182
2017-02-10,20.3135,1.065,6.8775,113.22,1.3073,1.2502,0.7686,1.0028,0.7207
2017-02-13,20.325,1.0603,6.8776,113.79,1.3072,1.251,0.7644,1.0054,0.7175
2017-02-14,20.345,1.0577,6.8649,114.34,1.3092,1.2465,0.7638,1.0072,0.7154
2017-02-15,20.29,1.0597,6.8685,114.17,1.3082,1.2465,0.7698,1.0062,0.7202
2017-02-16,20.3405,1.066,6.8517,113.36,1.3056,1.2477,0.7694,0.9992,0.7227
2017-02-17,20.4615,1.0614,6.864,112.86,1.3114,1.2428,0.7657,1.0022,0.7182
2017-02-21,20.423,1.0551,6.881,113.48,1.3149,1.2465,0.7672,1.0083,0.7156
2017-02-22,19.9155,1.0555,6.8765,113.46,1.3188,1.2456,0.7683,1.0109,0.7161
2017-02-23,19.735,1.0586,6.8622,112.68,1.3109,1.2548,0.7716,1.0062,0.7235
2017-02-24,19.869,1.058,6.8645,112.26,1.3106,1.2499,0.7681,1.0055,0.7201
2017-02-27,19.829,1.0624,6.8675,112.01,1.31,1.2473,0.7693,1.0051,0.7224
2017-02-28,19.9975,1.0618,6.8665,112.06,1.3247,1.2427,0.7686,1.0022,0.7229
2017-03-01,19.8785,1.0564,6.8794,113.66,1.3345,1.2318,0.7664,1.0072,0.7131
2017-03-02,19.9265,1.0514,6.8868,114.45,1.3384,1.2267,0.7578,1.012,0.7071
2017-03-03,19.5775,1.0552,6.8954,114.6,1.3419,1.2249,0.7559,1.0118,0.7012
